Employee,Branch,Month,Product,Invested Assets,Fees,Commisions
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,20,0.2
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,24,0.24
,,,Personal Loans - 1 to 5 Years,,46,0.46
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,24,0.24
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,16,0.16
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,6,0.06
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,20,0.2
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,20,0.2
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,50,0.5
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,6,0.06
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,15,0.15
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,6,0.06
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,50,0.5
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,20,0.2
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,50,0.5
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,46,0.46
,,,Personal Loans - 1 to 5 Years,,24,0.24
,,,Personal Loans - 1 to 5 Years,,50,0.5
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,6,0.06
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,7,0.07
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,15,0.15
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,20,0.2
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,6,0.06
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,24,0.24
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,16,0.16
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,16,0.16
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,46,0.46
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,15,0.15
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,6,0.06
,,,Personal Loans - 1 to 5 Years,,40,0.4
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,16,0.16
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,46,0.46
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,24,0.24
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,36,0.36
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,46,0.46
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,5,0.05
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,6,0.06
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,12,0.12
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,11,0.11
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,50,0.5
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,17,0.17
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,49,0.49
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,3,0.03
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,30,0.3
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,46,0.46
,,,Personal Loans - 1 to 5 Years,,46,0.46
,,,Personal Loans - 1 to 5 Years,,38,0.38
,,,Personal Loans - 1 to 5 Years,,19,0.19
,,,Personal Loans - 1 to 5 Years,,9,0.09
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,15,0.15
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,14,0.14
,,,Personal Loans - 1 to 5 Years,,44,0.44
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,31,0.31
,,,Personal Loans - 1 to 5 Years,,10,0.1
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,29,0.29
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,34,0.34
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,47,0.47
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,42,0.42
,,,Personal Loans - 1 to 5 Years,,16,0.16
,,,Personal Loans - 1 to 5 Years,,28,0.28
,,,Personal Loans - 1 to 5 Years,,32,0.32
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,37,0.37
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,25,0.25
,,,Personal Loans - 1 to 5 Years,,7,0.07
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,48,0.48
,,,Personal Loans - 1 to 5 Years,,21,0.21
,,,Personal Loans - 1 to 5 Years,,16,0.16
,,,Personal Loans - 1 to 5 Years,,23,0.23
,,,Personal Loans - 1 to 5 Years,,8,0.08
,,,Personal Loans - 1 to 5 Years,,20,0.2
,,,Personal Loans - 1 to 5 Years,,39,0.39
,,,Personal Loans - 1 to 5 Years,,1,0.01
,,,Personal Loans - 1 to 5 Years,,27,0.27
,,,Personal Loans - 1 to 5 Years,,4,0.04
,,,Personal Loans - 1 to 5 Years,,2,0.02
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,50,0.5
,,,Personal Loans - 1 to 5 Years,,18,0.18
,,,Personal Loans - 1 to 5 Years,,43,0.43
,,,Personal Loans - 1 to 5 Years,,13,0.13
,,,Personal Loans - 1 to 5 Years,,45,0.45
,,,Personal Loans - 1 to 5 Years,,33,0.33
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,35,0.35
,,,Personal Loans - 1 to 5 Years,,22,0.22
,,,Personal Loans - 1 to 5 Years,,26,0.26
,,,Personal Loans - 1 to 5 Years,,41,0.41
,,,Personal Loans - 1 to 5 Years,,25,0.25
